"id","base_word","exchange_word","base_claim","exchange_claim","golden_truthfulness_base_claim","shift","axis","judgmental_base","judgmental_exchange","origin_dataset","origin_source"
"offensive_angriff_1","Offensive","Angriff","Bei der Offensive der syrischen Armee in der Provinz Aleppo sind bereits mehr als 500 Menschen getötet worden.","Bei dem Angriff der syrischen Armee in der Provinz Aleppo sind bereits mehr als 500 Menschen getötet worden.","true","left","social","0","0","Medienkompass","www.n-tv.de"
"offensive_angriff_2","Offensive","Angriff","Nach dem Beginn der Offensive gegen prorussische Separatisten in der Ostukraine hat Russland vor einer gefährlichen Zuspitzung der Krise gewarnt.","Nach dem Beginn des Angriffs gegen prorussische Separatisten in der Ostukraine hat Russland vor einer gefährlichen Zuspitzung der Krise gewarnt.","true","left","social","0","0","Medienkompass","www.tagesspiegel.de"
"offensive_angriff_3","Offensive","Angriff","Israel hat verärgert auf eine Resolution der UN-Vollversammlung reagiert, die Untersuchungen zu Menschenrechtsverstößen bei der Gaza-Offensive zum Jahreswechsel fordert.","Israel hat verärgert auf eine Resolution der UN-Vollversammlung reagiert, die Untersuchungen zu Menschenrechtsverstößen beim Gaza-Angriff zum Jahreswechsel fordert.","true","left","social","0","0","Medienkompass","www.stern.de"
"offensive_angriff_4","Offensive","Angriff","Schon vor der Taliban-Offensive vom Montag waren die Entwicklungen in der Provinz Kundus alarmierend.","Schon vor dem Taliban-Angriff vom Montag waren die Entwicklungen in der Provinz Kundus alarmierend.","true","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"opposition_widerstandskämpfer_1","Opposition","Widerstandskämpfer","Nach Angaben syrischer Oppositioneller schaffen die Islamisten ihre im Irak erbeuteten Waffen über die Grenze nach Syrien.","Nach Angaben syrischer Widerstandskämpfer schaffen die Islamisten ihre im Irak erbeuteten Waffen über die Grenze nach Syrien.","true","none","social","0","0","Medienkompass","www.n-tv.de"
"populistisch_bürgernah_1","populistisch","bürgernah","Jeder weiß doch, dass die Bild ein populistische Hetzblatt ist, deren Berichte einseitig, verkürzt bis bewusst fehlerhaft sind.","Jeder weiß doch, dass die Bild ein bürgernahes Hetzblatt ist, dessen Berichte einseitig, verkürzt bis bewusst fehlerhaft sind.","false","left","social","0","0","DefaktS","Twitter"
"populistisch_bürgernah_2","populistisch","bürgernah","Das ist umso bemerkenswerter, da er mit dieser Einstellung nicht nur den populistischen Front National bei den Präsidentschaftswahlen deutlich geschlagen hat.","Das ist umso bemerkenswerter, da er mit dieser Einstellung nicht nur den bürgernahen Front National bei den Präsidentschaftswahlen deutlich geschlagen hat.","true","left","social","0","0","Medienkompass","www.tagesspiegel.de"
"populistisch_bürgernah_3","populistisch","bürgernah","Die populistische ""America First""-Rede etwa, die Trump zu seiner Amsteinführung gehalten hat, wurde nach Informationen des ""Wall Street Journal"" von Bannon mitverfasst.","Die bürgernahe ""America First""-Rede etwa, die Trump zu seiner Amtseinführung gehalten hat, wurde nach Informationen des ""Wall Street Journal"" von Bannon mitverfasst.","true","left","social","0","0","Medienkompass","www.stern.de"
"prostitution_käufliche liebe_1","Prostitution","käufliche Liebe","Ein Bilderbuch der Regierung, das an Kinder in Berlin verteilt werde, soll Kinder aus einkommensschwachen Familien eine Karriere in der Prostitution nahelegen.","Ein Bilderbuch der Regierung, das an Kinder in Berlin verteilt wird, soll Kinder aus einkommensschwachen Familien eine Karriere in der käuflichen Liebe nahelegen.","false","left","social","0","0","NewsPolyML","correctiv.org"
"prostitution_käufliche liebe_2","Prostitution","käufliche Liebe","Experten zufolge werden, jährlich mehr als 10.000 Frauen in Bundesrepublik zur Prostitution gezwungen.","Experten zufolge werden jährlich mehr als 10.000 Frauen in der Bundesrepublik zur käuflichen Liebe gezwungen.","false","left","social","0","0","DefaktS","Twitter"
"prostitution_käufliche liebe_3","Prostitution","käufliche Liebe","Sie hat gerade erst mit zahlreichen Prominenten eine Kampagne zum kompletten Verbot der Prostitution gestartet.","Sie hat gerade erst mit zahlreichen Prominenten eine Kampagne zum kompletten Verbot der käuflichen Liebe gestartet.","true","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"prostitution_käufliche liebe_4","Prostitution","käufliche Liebe","Die damalige rot-grüne Bundesregierung hatte eine Legalisierung der Prostitution beschlossen, um den Prostituierten einen Weg in die Sozialversicherungen zu ermöglichen und Zwangsprostituierte gegenüber Zuhältern zu stärken.","Die damalige rot-grüne Bundesregierung hatte eine Legalisierung der käuflichen Liebe beschlossen, um den Prostituierten einen Weg in die Sozialversicherung zu ermöglichen und Zwangsprostituierte gegenüber Zuhältern zu stärken.","true","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"prostitution_käufliche liebe_5","Prostitution","käufliche Liebe","Heute ist es vor allem die Prostitution, die in sämtlichen Bundesstaaten außer Nevada verfolgt wird.","Heute ist es vor allem die käufliche Liebe, die in sämtlichen Bundesstaaten außer Nevada verfolgt wird.","true","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"putzfrau_raumpflegerin_1","Putzfrau","Raumpflegerin","Hamideh Farhangi (Name von der Redaktion geändert), eine 50-jährige Putzfrau aus Teheran, kann über das Thema Atom nicht lachen.","Hamideh Farhangi (Name von der Redaktion geändert), eine 50-jährige Raumpflegerin aus Teheran, kann über das Thema Atom nicht lachen.","true","left","social","0","0","Medienkompass","www.stern.de"
"putzfrau_raumpflegerin_2","Putzfrau","Raumpflegerin","Dupond-Morettis Mutter ist eine aus Italien stammende Putzfrau, sie zog ihren Sohn, nach dem frühen Tod des Vaters, alleine auf.","Dupond-Morettis Mutter ist eine aus Italien stammende Raumpflegerin, sie zog ihren Sohn nach dem frühen Tod des Vaters alleine auf.","true","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"putzfrau_raumpflegerin_3","Putzfrau","Raumpflegerin","Die Welle, die erst noch kommt Hier sind die Latinos jünger und unabhängiger, hier leben die Neueinwanderer, die sich als Kindermädchen und Gärtner, als Putzfrauen und Bauarbeiter verdingen.","Die Welle, die erst noch kommt. Hier sind die Latinos jünger und unabhängiger, hier leben die Neueinwanderer, die sich als Kindermädchen und Gärtner, als Raumpflegerinnen und Bauarbeiter verdingen.","true","left","social","0","0","Medienkompass","www.sueddeutsche.de"
"rezession_wachstumspause_1","Rezession","Wachstumspause","Die Rezession dauerte an, die Steuereinnahmen fielen, und die Schuldenquoten wuchsen, anstatt zu sinken.","Die Wachstumspause dauerte an, die Steuereinnahmen fielen, und die Schuldenquote wuchs, anstatt zu sinken.","true","right","economic","0","0","Medienkompass","www.tagesspiegel.de"
"rezession_wachstumspause_2","Rezession","Wachstumspause","Ein Rückgang des Außenhandels mit den USA um zehn Prozent würde die deutsche Wirtschaft 0,3 Prozent Wachstum kosten und die Gefahr einer Rezession erheblich vergrößern.","Ein Rückgang des Außenhandels mit den USA um zehn Prozent würde der deutschen Wirtschaft 0,3 Prozent Wachstum kosten und die Gefahr einer Wachstumspause erheblich vergrößern.","true","right","economic","0","0","Medienkompass","www.stern.de"
"rückbau_abriss_1","Rückbau","Abriss","In #Hagen Eckesey, wurde der Rückbau, weiterer Eisenbahninfrastruktur beschlossen.","In #Hagen Eckesey wurde der Abriss weiterer Eisenbahninfrastruktur beschlossen.","false","right","economic","0","0","DefaktS","Twitter"
"rückbau_abriss_2","Rückbau","Abriss","In dem am Freitag zum Abschluss ihrer Klausur in Dresden verabschiedeten Papier stellt die Fraktion Forderungen auf, die im deutlichem Widerspruch zu Positionen von SPD und Grünen stehen - etwa die Forderung nach Senkung der Stromsteuer, nach dem Stopp des Rückbaus der letzten Atomkraftwerke und nach einem generellen Verzicht auf weitere Sozialreformen bis zur nächsten Bundestagswahl.","In dem am Freitag zum Abschluss ihrer Klausur in Dresden verabschiedeten Papier stellt die Fraktion Forderungen auf, die im deutlichen Widerspruch zu Positionen von SPD und Grünen stehen - etwa die Forderung nach Senkung der Stromsteuer, nach dem Stopp des Abrisses der letzten Atomkraftwerke und nach einem generellen Verzicht auf weitere Sozialreformen bis zur nächsten Bundestagswahl.","true","right","economic","0","0","Medienkompass","www.stern.de"
"rückbau_abriss_3","Rückbau","Abriss","Dies ist die Voraussetzung für den kompletten Rückbau des 1990 abgeschalteten ältesten deutschen Atomkraftwerks.","Dies ist die Voraussetzung für den kompletten Abriss des 1990 abgeschalteten ältesten deutschen Atomkraftwerks.","true","right","economic","0","0","Medienkompass","www.stern.de"
"rückgang_negative zuwachsraten_1","Rückgang","negative Zuwachsraten","Zuvor hatte die Organisation einen wetterbedingten Rückgang der Zahlen verzeichnet.","Zuvor hatte die Organisation wetterbedingte negative Zuwachsraten der Zahlen verzeichnet.","true","none","economic","0","0","Medienkompass","www.n-tv.de"
"rückgang_negative zuwachsraten_2","Rückgang","negative Zuwachsraten","In Dresden setzte sich derweil der Rückgang der Demonstrationsteilnehmer fort.","In Dresden setzte sich derweil die negative Zuwachsrate der Demonstrationsteilnehmer fort.","true","none","economic","0","0","Medienkompass","www.n-tv.de"
"rückgang_negative zuwachsraten_3","Rückgang","negative Zuwachsraten","Die Bundesregierung rechnet auf absehbare Zeit nicht mit einem Rückgang der Flüchtlingszahlen.","Die Bundesregierung rechnet auf absehbare Zeit nicht mit einer negativen Zuwachsrate der Flüchtlingszahlen.","true","none","economic","0","0","Medienkompass","www.n-tv.de"
"schlecht_förderungswürdig_1","schlecht","förderungswürdig","Rentensystem und Wohneigentumsquote sind in Deutschland deutlich schlechter als in Italien und Frankreich","Rentensystem und Wohneigentumsquote sind in Deutschland deutlich förderungswürdiger als in Italien und Frankreich.","false","left","social","0","0","NewsPolyML","correctiv.org"
"schwul_homosexuell_1","schwul","homosexuell","Als schwuler die ganze Zeit für Frauenrechte zu kämpfen statt für Homorechte, ist mittlerweile ermüdend.","Als Homosexueller die ganze Zeit für Frauenrechte zu kämpfen statt für Homo-Rechte, ist mittlerweile ermüdend.","false","left","social","0","0","DefaktS","Twitter"
"schwul_homosexuell_2","schwul","homosexuell","Die Schizophrenie der schwulen Konservativen zeigt sich auch in einem der Hauptsponsoren der Party: Der Hedgefonds-Milliardär Paul Singer, Vater eines schwulen Sohnes, ist ein Kämpfer für die Homo-Ehe, unterstützt großzügig die Lobbyarbeit der Homosexuellen seiner Partei und hat auch hier, im Honey Pot, die Freigetränke ermöglicht.","Die Schizophrenie der homosexuellen Konservativen zeigt sich auch in einem der Hauptsponsoren der Party: Der Hedgefonds-Milliardär Paul Singer, Vater eines homosexuellen Sohnes, ist ein Kämpfer für die Homo-Ehe, unterstützt großzügig die Lobbyarbeit der Homosexuellen seiner Partei und hat auch hier, im Honey Pot, die Freigetränke ermöglicht.","true","left","social","0","0","Medienkompass","www.stern.de"
"schwul_homosexuell_3","schwul","homosexuell","Anders als am ersten Abend, als Elizabeth Warren die einzige große Favoritin war, sind am zweiten Abend mit Biden, Sanders, Harris und Pete Buttigieg, dem jungen, schwulen Bürgermeister aus South Bend, der sich in den vergangenen Wochen ins vordere Feld katapultiert gar, gleich vier Schwergewichte versammelt.","Anders als am ersten Abend, als Elizabeth Warren die einzige große Favoritin war, sind am zweiten Abend mit Biden, Sanders, Harris und Pete Buttigieg, dem jungen, homosexuellen Bürgermeister aus South Bend, der sich in den vergangenen Wochen ins vordere Feld katapultiert hat, gleich vier Schwergewichte versammelt.","true","left","social","0","0","Medienkompass","www.tagesspiegel.de"
"seniorenwohnheim_altersheim_1","Seniorenwohnheim","Altersheim","So sind mindestens elf Einwohner des Seniorenwohnheims Lambeth House in New Orleans verstorben.","So sind mindestens elf Einwohner des Altersheims Lambeth House in New Orleans verstorben.","true","none","social","0","0","Medienkompass","www.tagesspiegel.de"
"stagnation_nullwachstum_1","Stagnation","Nullwachstum","Die Stagnation, die Jawlinski beschreibt, erscheint vielen Russen allerdings weiterhin als bessere Option.","Das Nullwachstum, das Jawlinski beschreibt, erscheint vielen Russen allerdings weiterhin als bessere Option.","true","none","economic","0","0","Medienkompass","www.sueddeutsche.de"
"stagnation_nullwachstum_2","Stagnation","Nullwachstum","Die Prognosen ergeben für 2020 allenfalls Stagnation oder aber einen weiteren Rückgang in den wichtigsten Wirtschaftsnationen – USA, Euro-Zone, Großbritannien, Japan.","Die Prognosen ergeben für 2020 allenfalls Nullwachstum oder aber einen weiteren Rückgang in den wichtigsten Wirtschaftsnationen – USA, Euro-Zone, Großbritannien, Japan.","true","none","economic","0","0","Medienkompass","www.tagesspiegel.de"
"stagnation_nullwachstum_3","Stagnation","Nullwachstum","Hollande drohte ein blasser, unentschiedener Präsident der Stagnation zu werden.","Hollande drohte, ein blasser, unentschlossener Präsident des Nullwachstums zu werden.","true","none","economic","0","0","Medienkompass","www.n-tv.de"
"stagnation_nullwachstum_4","Stagnation","Nullwachstum","Und nach Jahren der großkoalitionären Stagnation gelobte er ""Veränderung"", wie immer die auch aussehen mag.","Und nach Jahren des großkoalitionären Nullwachstums gelobte er ""Veränderung"", wie immer die auch aussehen mag.","true","none","economic","0","0","Medienkompass","www.tagesspiegel.de"
"sterben_ableben_1","Sterben","ableben","Eine Abtreibung ist nicht weniger grausam für das Kind wie für den Soldaten das Sterben auf dem Schlachtfeld.","Eine Abtreibung ist nicht weniger grausam für das Kind als für den Soldaten das Ableben auf dem Schlachtfeld.""","false","none","social","0","0","DefaktS","Twitter"
"sterben_ableben_2","Sterben","ableben","Kirchen sorgen sich ums Klima,fördern Gendern und den Kampf gegen Rechts,aber sind gleichgültig gegenüber dem massenhaften Sterben ungeborener Geschöpfe Gottes.","Kirchen sorgen sich ums Klima, fördern Gendern und den Kampf gegen Rechts, aber sind gleichgültig gegenüber dem massenhaften Ableben ungeborener Geschöpfe","false","none","social","0","0","DefaktS","Twitter"
"sterben_ableben_3","Sterben","ableben","Der - wie Remarque ihn nannte - ""Landsknecht"" Ernst Jünger saß fast vier Jahre im Schützengraben und konnte dem Töten und Sterben danach immer noch etwas Erhebendes abgewinnen.","Der - wie Remarque ihn nannte - ""Landsknecht"" Ernst Jünger saß fast vier Jahre im Schützengraben und konnte dem Töten und Ableben danach immer noch etwas Erhebendes abgewinnen.","true","none","social","0","0","Medienkompass","www.sueddeutsche.de"
"sterben_ableben_4","Sterben","ableben","Israels sefardischer Oberrabiner Jitzchak Josef spricht sogar von einer moralischen Pflicht der Juden, dem Sterben in Syrien Einhalt zu gebieten.","Israels sefardischer Oberrabiner Jitzchak Josef spricht sogar von einer moralischen Pflicht der Juden, dem Ableben in Syrien Einhalt zu gebieten.","true","none","social","0","0","Medienkompass","www.tagesspiegel.de"
